"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_117_0976","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 117","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_118_0971","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 118","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_118_0975","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 118","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_119_0972","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 119","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_120_0974","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 120","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_121_0970","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 121","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_122_0952","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 122","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_123_0959","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 123","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_124_0958","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 124","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_125_0968","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 125","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_126_0967","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 126","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_127_0966","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 127","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_128_0957","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 128","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_130_0964","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 130","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_131_0963","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 131","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_132_0955","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 132","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_133_0954","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 133","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_134_0961","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 134","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_135_0960","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 135","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_136_0962","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio 136","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_notes_0969","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio notes","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS242_spine_0953","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 242 folio spine","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS145_046_0905","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 145 folio 048","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS145_047_0896","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 145 folio 049","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
"urn:cite:fufolioimg:BotCarLawson.Lawson_John_HS145_053_0870","Herbarium Specimens collected by John Lawson in the Carolinas;  H.S. 145 folio 058","Image courtesy of the Sloane Herbarium, Mark Spencer, Curator, the Natural History Museum, London. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License."
